docdb_family_id,doc_std_name_id_replenished
39251168,15501955
38814477,15501955
40850776,15501955
39142757,15501955
38694113,15501955
40377457,15501955
38998346,15501955
38962000,15501955
38983706,15501955
42244700,15501955
39767154,15501955
40404268,15501955
40691046,15501955
43412211,15501955
38335543,15501955
42333353,15501955
42173280,15501955
41682710,15501955
44624981,15501955
42668460,15501955
40943858,15501955
44624835,15501955
43033465,15501955
40560639,15506474
43843077,16713409
43969832,16719352
40511198,16719352
43857205,16756946
44624981,16757277
7837740,98295358
7852685,18262873
7836808,18262873
43898588,18343906
29265837,17531944
39926154,17531944
39020544,17531944
39855033,17531944
38459383,17531944
40075574,17531944
35520062,17531944
38510334,17531944
38543649,17531944
34129838,17531944
38846951,17531944
39926152,17531944
40548680,17625014
29264853,17663386
40026767,17701740
8496468,825101
43854229,852628
38283286,881452
35502293,891368
40639967,896351
34681755,2989484
41716942,3017526
41716934,3017526
44081269,3063493
32092827,3091685
43843077,3132604
39951447,8534322
43992133,8530859
42338730,8559332
35721676,8663345
33562574,8663345
34778141,8668384
39679299,11100845
36407933,11104896
37441907,11104896
44142076,11104896
23266785,11134381
43795199,11148596
33300065,11157163
33300065,11191030
43535857,12290678
41718846,12293535
42315657,12293535
39027518,12303492
41505005,12330446
39719277,12358020
33514968,12440997
33515012,12440997
42220847,1655210
38162135,1655210
43734564,1655210
42282582,1655210
41667475,14131454
42613887,14134374
43302976,14134374
40278951,14151209
41064784,15743889
39597613,15846122
41631967,15848302
42230232,17199741
41797542,17314865
42222089,18705379
40842335,18716109
43501157,18717049
43496601,18816771
39719277,1390858
42710056,1464809
43126566,1464809
43628472,1464809
42741564,1464809
41797542,3641598
32092555,99677608
38118934,3782376
40490415,3782376
40135725,3813876
42266386,4875402
42981099,4875402
33426916,4881369
39575569,4907705
8496468,4961348
32962699,5048081
43902831,6593354
39667111,6658397
39868708,6667849
41707341,6670020
40954403,7875120
40718543,7875120
42732855,8138284
40304948,8174235
44624835,9628824
44187794,9676648
39156248,9689396
27393500,99111463
41009143,11272317
34681755,11272317
26918424,11272317
40679036,11307497
44366930,11329510
44366927,11329510
44482612,11329510
44475866,11329510
44340938,11329510
43854229,11369113
41009904,11369113
42935828,11404160
42309940,11404160
44366930,11404160
42355728,11404160
44355105,11404160
41721228,11404160
44141427,11404160
43355993,11404160
41433796,11404160
42128630,11404160
43627428,11404160
43603043,11404160
42309913,11404160
42316549,11404160
41318448,11404160
40795199,11404160
44143122,11404160
41412291,11404160
41412306,11404160
41058836,12516085
41056401,12567335
40715459,12567335
42992829,12567335
40602351,14344546
40503817,14501119
41717370,15887209
40637575,15887208
42993679,15896841
42102376,15937190
42320324,15937190
8159753,16042952
41066666,17393391
29719109,17406519
42562976,17419077
41254219,19093684
40032634,19110450
35134119,407913
42195532,407913
42244700,432462
25016102,10187961
39032120,470680
42231272,505725
39496168,538735
8498094,554696
26916487,2807458
34679397,2807461
39943147,2864020
42223651,5632574
8096781,17629013
41361319,10443851
35809593,10460134
41559457,10520838
39092242,10549802
44597066,12216523
37734774,12229043
37076124,12229043
42551688,12229043
34966536,12251122
41128279,12271938
7692180,13834892
40042769,13880253
34936138,13880253
34177692,13880253
39311311,13880253
40467344,13880253
33039175,13880253
38884885,13880253
38814486,13880253
32519827,13880253
36782307,13880253
36407933,13974768
37441907,13974768
40953006,14004618
37888154,15616709
11042197,98547569
32480341,17020600
40765599,17046760
41653113,17102956
43991677,18582785
42562035,18665024
37482521,25145
32922153,25145
43857205,29118
33130859,112097
38846415,117236
38219481,117244
42231279,3204818
41669380,3205624
36147049,3244086
36928256,3244084
42266386,3289585
42981099,3289585
42678403,3360142
44505366,4663985
39823810,4846611
32708399,6281376
42309639,6383823
38222469,6383823
39364868,6383823
40954403,6383823
40718543,6383823
41466370,6475975
29731844,7517053
38366946,7551070
44196243,7631587
42223547,9323166
43836825,9323166
40135722,10783645
40470831,10783645
44143113,10819248
39563434,12075251
40032812,12075251
40786860,12075811
43262612,12077995
43302908,12077995
42198572,12078628
40075573,12078628
39492648,12078628
40278978,12082602
41161365,12082602
40265972,12082602
38222469,12084523
38510334,12084523
7648210,13649344
27393500,98737971
32910021,16757010
39767154,16772629
19156703,98430782
40786169,18233715
7647633,18262873
33304930,18262873
42341746,18273132
42231270,18276907
42034544,18369514
41682710,18369883
41162692,18407741
33550481,2963307
38472820,2963307
31185862,2963307
42670315,5482962
38923515,5490544
38805602,5527372
39590878,5527372
43497461,5583054
32829013,7758157
34609975,7892492
44187794,10424961
38219481,10432210
38564006,10460134
40337402,10529280
43003465,12196068
43734564,12214185
41566520,12259206
34353399,13880253
39577397,13880253
34530352,13880253
35464091,13880253
40260118,14015460
39808736,14015460
40090342,15553339
41129212,15560282
39543051,15597254
44652096,15597254
37693506,15668396
38515503,17132209
38923515,17137716
42316511,33819
39313563,1624051
37011542,1655594
41717370,1701083
41716934,1701083
32092827,99839339
37693506,3112937
40898448,3335868
44544081,3360142
40601519,3360141
32910021,4692257
8092632,4692257
8159301,4692257
8092632,9492711
42083880,6336318
36096722,6336318
42647364,6336318
35134119,6336318
39367323,6336318
3522570,6336318
42083879,6336318
34530352,6369930
40824788,6383823
23266785,6436840
44011948,6500143
34192527,7517053
41692918,7548803
42613887,7627527
34129838,7628120
29267358,9320192
42231272,9323166
43086942,9330845
37011542,9337819
40953006,10814941
33394310,12012866
39941479,12018743
40352563,12076128
35432892,12076128
42231274,12082602
42231273,12082602
42231275,12082602
42231278,12082601
44065883,13725516
42614281,13811096
44196243,15323776
41091022,9415857
41091022,15357490
33515012,15361738
42087881,15501955
42026320,15501955
43628470,15501955
42028093,15501955
42831082,15501955
38654935,15501955
40227621,15501955
42970194,15501955
40456581,15501955
40785431,15501955
38577937,15501955
39563434,15501955
43450105,15501955
39868708,15501955
41094440,15501955
40418868,15501955
40186081,15503233
41718846,16932731
42084581,16932731
7934557,98295359
7677928,18262873
32319513,18262873
26050411,18262873
7934482,18262873
40601519,18268645
39760880,18317106
42982246,11404155
34908870,11404160
40504459,12458893
38222469,12635956
40591372,14285356
40228866,14285356
40900786,14297449
42932245,15989146
42831082,15989146
31185862,16039461
42333436,17419182
34558188,17446539
38759543,17525842
38219481,19016788
43857205,431377
27419396,469312
40605235,485796
40377457,550982
8498094,554694
41652204,2815431
41345997,615990
37567596,2927547
38472820,2963323
34966536,2974695
40387779,5632830
9548426,7658463
42222101,7948251
40503817,12150279
34399758,12196068
33039099,13864668
40936293,13880253
42184116,13880253
39415361,13880253
39986215,13880253
40377585,13880253
42105645,13887130
40278978,13982762
40301416,13982762
33547553,13985412
43086942,13985412
7961146,14026133
42124667,15514780
42222086,15514780
41064784,15553144
38596273,15631939
43628470,18466843
42222090,18488364
40032634,18488062
43991677,18560700
33514968,18564071
32652579,18570893
43758659,18588806
43222813,18588806
39681656,18648792
40535004,13949
25016102,24745
27419396,24745
42198572,29118
9957992,41265
41818344,62138
41057625,68040
39777423,116105
42234709,116105
43448163,116105
42613887,143628
46329040,1655900
41716942,1701083
40278978,1727751
44505361,1727751
41012222,1727751
42231278,1727751
32092827,1776161
34966536,3192009
24123051,3360141
34559138,4697526
38283286,4833670
41203501,4833670
44142077,4833670
41010297,4833670
43428648,4837091
36615418,4852752
7704364,6422742
7662857,6422742
7632792,6422742
44520504,6424972
41255193,6459704
42224503,7484518
7695161,7548802
33427410,9296548
11458889,10717365
38337032,10722213
41064784,10724453
23266785,11963992
34676769,12024036
42356263,12078622
42984058,12082600
37311884,12082600
38366946,13581253
44143115,13667605
34975926,15347547
38515503,15367722
40591902,15260842
42461443,15506290
43991677,16719352
39431463,16771879
44082210,16771879
40042779,16771879
34112651,18239658
34385055,18239658
35458772,18239658
7641891,18262873
7836808,98295353
26053718,18262873
7913058,18262873
7641030,18262873
42173280,18268305
42195532,18273132
39230438,18333034
32962699,13856284
35344643,13880253
35727139,13880253
7961146,14026144
40518527,14027481
38995149,15597254
40352563,15606447
40774967,15606447
9953844,15668397
42562035,15673597
38514238,18631189
43756766,18644745
38807850,18597459
19910952,25218
43796282,29118
39943147,59378
41064784,59378
43969832,159189
40511198,159189
40019140,1641008
33394310,1655594
7695161,1655210
39428000,1691929
39591988,1691929
41401822,1691929
41008932,1701086
42269147,1746552
39865724,1746552
8089123,3184966
34961759,17287576
38460313,3218889
37011542,3218889
38001770,3244085
36653410,3277445
24123051,3360141
26055277,3337975
9548426,3343870
29267358,18683447
34962866,4766151
42124667,6399676
41066666,7445965
19685402,7535705
38283286,7551071
43755971,7523035
34959688,7645323
42613887,7645322
43927675,7645322
40493752,9353957
41610985,10675994
38337032,10722217
35789234,10815046
37011542,11969143
37714317,13600773
33039175,13694715
8160449,13724672
37481288,15268732
33417860,15371503
40765599,15434042
27659983,15493164
39865622,15493679
39156248,15493679
37672449,15493679
43448163,15499318
40565192,15501955
42184110,15506843
41529649,16775079
34530405,16818635
7673596,18262873
7924735,18262873
7677929,18262873
7679374,18262873
32319513,18262873
26050411,18262873
7677928,18262873
7675751,18262873
38752541,18272719
41198682,18299670
27532070,15268732
34315649,15268732
40795199,15268732
42633548,15268732
40031721,15268732
19189473,15268732
40074870,15268732
29267358,14505789
39530965,15492358
44476629,15493679
7637663,15499318
41020847,16719097
42396102,16719097
41129212,18233712
42668460,18239011
7673596,350390
42663923,18262873
26009137,18262873
7641584,18262873
7687374,18262873
33435955,18262873
33441310,18262873
7837740,18262873
7700862,18262873
39777488,18272719
38959662,18272720
35404798,18399286
35853942,18399286
41652204,17449263
41652204,17449265
41406959,19153445
33130859,433600
39496168,538670
37711833,2919380
34635435,5534597
32668617,5582280
39428000,5582280
33426916,5582280
39092242,5609892
43797857,7758621
38514238,10293544
40337402,10391394
38283286,10393857
36928409,10393857
33417860,10433914
36121303,12170924
34139873,12208515
44597066,12216519
36121303,12229043
39777488,12229043
40384198,12229043
42072828,12229043
38515805,12229043
40352709,12229043
38805602,12229043
39364044,12229043
41416405,12229043
42461443,12229043
40352651,12229043
43795199,12229043
40352726,12229043
32694867,12229043
40469814,12229043
39509845,12229043
38752541,12229043
38959662,12229043
42103018,12229043
38515461,12229043
39739517,12229043
34967793,12229043
35276530,12229043
38776817,12229043
34969837,12229043
39590878,12229043
38740163,12229043
40042779,12229043
39431463,12229043
37663118,12229043
39356556,12229043
38147611,12229043
38724397,12229043
42034544,12229043
38740123,12229043
42732855,12229043
40548680,12229043
42174587,12229043
41361319,12229043
35448152,12229043
40175879,12229043
42124481,13880251
35058795,13967307
35840322,13985412
39593610,13985412
7696033,13985412
42244507,13985412
38517025,14027481
29415152,15541655
41631967,15630830
42313308,15646657
43124655,15673100
11042197,15673330
40032634,15668396
44143116,16950532
44142077,16950532
42084581,16960960
8310280,16961520
42309940,16999303
41664598,17003069
32480341,17020602
41010297,17054207
19189473,17132193
43586700,17154783
28799101,15612106
28799102,15612106
32864376,15612106
32864375,15612106
28799100,15612106
29285673,15612106
37622008,15612106
40801603,29118
40591544,29118
43854229,29118
38895466,57699
41319049,80413
7637663,116105
31993101,1655901
41631967,1714082
43708926,1727751
42336320,1788404
37567596,3201738
42934525,3289594
42663923,3300832
38608871,3330256
26918424,3335653
41009191,3370736
40913342,3370736
41009143,3370736
38981831,3370736
42238705,4669179
43088071,4809636
39431463,4827386
40931868,4846611
39679299,4846611
41478713,4846611
42542714,6322247
42728864,6322247
42830750,6499449
34355502,7478794
33130859,7517047
32303311,7535705
32735561,7553607
38923515,9367368
35502293,9292195
44143104,9547377
41203501,9547377
44142077,9547377
25275303,11957618
27220727,11963990
8094193,11963990
43450105,11983161
43412211,11983161
44117631,12013524
36729332,12071999
39344637,12078613
40679038,12078627
35520062,12078627
38846951,12078627
42073949,12078627
39020544,12078627
40679039,12078627
44142075,13679649
39679299,13774510
39577326,13774510
40454662,13774510
39081588,13774510
41799468,15280795
38779043,14434130
42234709,15499316
39777423,15499318
38460983,15501955
44081267,16855493
29267358,16879958
42335014,18254860
7934557,18262873
7664328,18262873
7687149,18262873
7687372,18262873
7682248,18262873
7693714,18262873
26009545,18262873
7696580,18262873
42333436,18305484
40847170,18317106
41327653,18401582
40074599,349425
41718846,349425
43608613,359348
42119755,1848103
44142077,1848294
38813859,319032
36764595,1865809
41818344,3407218
41010423,3407218
34063455,3407218
42102376,3504124
41566767,3504124
7680654,3504130
40775156,3530261
35079345,3537115
44142077,3579629
37491216,3600409
38923515,4479588
29549829,6219477
42309940,6232071
42309913,6232071
41433796,6232071
39204124,7351339
33130859,9063110
42231271,9101313
39267901,9172522
40283433,9172738
42932245,9202068
42831082,9202068
39708012,10855257
39943147,10949266
37187106,10968517
29549829,10981216
44081267,10987604
42231270,12755487
40588239,12843539
39685195,16465389
35432892,16510328
41057625,16513053
7680654,18134421
43357025,18224424
3522570,18224515
41016447,18229038
43608629,1007094
42783193,1076142
29710348,1104635
25275303,1120420
32042844,1120420
28050863,1134338
42663923,1145944
38776817,1154626
42461443,1154626
33394310,1156195
41378886,2314946
44151371,2455461
29796368,4047248
42165358,4126680
27675811,4163447
37668336,4163855
39230438,5298408
44140840,5339055
39313563,5381840
29715422,5422800
43628470,6915478
41566520,6986807
42119742,7070049
38344885,7085182
40456581,8824610
42260319,8824610
33539078,9976272
40591544,10001876
43992133,10001876
43778525,10001876
42668460,10049703
42931934,10049703
42728864,10051472
43428648,10151779
42665802,11623197
43496601,11623197
36729332,11722608
32587986,11725880
31185862,14713993
41345997,14740264
42194246,14768187
42220847,14768187
43525114,14768187
7882388,14770730
26009718,14777958
39092242,14791184
42282582,14820396
40718043,17725103
42934525,17759337
38514238,17802112
43385733,17814760
27741484,17876850
38232891,612757
40972535,612757
43876520,614919
41608546,619731
43534248,625354
41011978,2059048
37669465,2085180
25522816,2085180
27741484,2117711
42315657,4012280
44624835,4013838
33394310,4042613
36764595,5075637
8089123,5120534
41797542,5161150
38522930,5164508
44063760,5200257
40469918,5200257
43385733,5200257
37560923,5200257
40535004,5200257
41667189,5200257
41011945,5200257
40786169,5200257
28050790,5200257
34521913,5200257
28050863,5200257
32735561,5200257
34203138,5200257
34103166,5200257
34192527,5200257
40278978,5200257
42992829,6690380
42222093,6711203
43898588,6673591
27093569,4209666
40654494,6847282
41819496,8291593
7648210,8303796
42145313,8417809
39106077,8424623
38740123,9778251
39530965,9788111
38962528,9795691
41152939,9863107
40228866,11453662
42562384,11479765
38198255,11503156
36869917,11503156
21894182,11537571
41799468,11537578
41227060,11579738
20414778,12945127
34961759,12945398
38517025,13014549
40518527,13014549
40972535,13024480
42231271,13072134
40283433,13072134
39530965,13070121
27393500,98798381
42222080,13081522
43992142,14858269
39685195,14965433
40954404,14965433
41128279,14970688
40030902,16289083
34859221,16315531
35787015,16423213
42120010,17906269
43125359,1236432
43221132,1236432
43356786,1363117
43758659,2545997
43222813,2545997
43857205,2663882
39708012,2662056
43608613,4325017
27659983,4455936
8104813,4455936
44063760,5916519
42289039,5916519
38006097,5917210
44777598,5978265
42316653,6005922
42553318,6026262
43499617,6045048
34178077,6085705
38517026,7129993
35708589,7149121
35539359,7150524
38859576,7192309
43605994,9024846
41198808,10161974
34746184,10162415
42313308,10165714
42222092,10194214
40901771,10216543
37481288,11857556
40521549,11941654
42562035,11944829
41259787,2001898
42338730,2001898
42937421,2001898
43501157,13594309
39314392,15198138
38667500,16682491
24123051,18221973
40601519,18221973
27659983,17531944
41066699,17593928
35708589,17647515
39262797,19231337
40032634,19231337
43597049,19335718
43411402,857354
34353430,946637
44307305,954113
42553318,965066
40090342,986325
8180897,3034701
41680515,3071902
44167744,3175966
40847880,3180048
38739430,5690014
38984200,5690014
38522930,5744335
41198808,5786059
42223610,5822381
43586700,5851654
44224261,5851654
39560848,8446689
31991262,99219017
31991262,8602746
40454662,11056307
39823810,11100845
44143122,12320048
40342257,14141968
40548247,14181520
40591544,14190983
43797857,14193344
39968842,15719607
38859576,15719607
38517025,15743792
40518527,15743792
40090342,15743792
39682249,15827309
41057625,15838422
43217718,15846122
42670315,15877795
35432892,17231915
41066590,18705378
41278891,18705378
41509748,18705378
43854229,18999745
42551688,1407002
38884885,1592975
37909986,3640784
42130469,3654560
41682710,3658053
42934525,4875402
42333353,4881369
39863777,4928165
39863777,4932516
42128630,4932516
27532070,4989152
19189473,4989152
34737118,4999284
37011542,6507361
44143144,6503110
44143128,6503110
43615292,6503110
41668274,6503110
40456174,6503110
40490415,6503110
41129212,6503110
37665466,6503110
42222080,6503110
35853075,6521227
42674929,6524023
35448152,6527814
38740163,6527814
41797542,6547270
33039175,6606958
41721228,6611523
32829013,10838341
35721676,6658668
38515503,6658668
39968842,6658668
38517026,6658668
34737118,6658668
43605994,6658668
33562574,6658668
18913892,6658668
38859576,6658668
42056602,6658668
29720179,6659143
43796282,7875197
34753150,8042363
42072828,8160224
38515805,8160224
40352709,8160224
40352713,8160224
37663118,8160224
38147611,8160224
42103018,8160224
42551688,8160224
40352726,8160224
40469814,8160224
34912417,9605461
41090374,9634788
34679397,11272317
33515012,11278874
33514968,11278874
37481288,11404160
40795198,11404160
44318287,11404160
41129733,12458892
40654494,12516085
39156248,12567336
37672449,12567336
37671968,12609806
43876520,14275802
42320324,14325355
44224261,14478833
43843077,15896823
42145313,15896841
40352563,15952775
39107009,15952793
42101840,15954703
42238705,15990988
44143120,17357291
41279553,10274132
42231268,19022411
34177692,19078578
37637522,19078578
43495159,18998937
42077869,407913
40535004,424931
42309639,433709
28050863,485796
43243047,2807460
41009191,2807461
41009143,2807461
34681755,2807461
41797542,5629826
38625329,7952125
34063455,10393853
43124083,10497365
40503817,12152546
43355993,12197421
42551688,12216346
21894182,12227458
40175880,12229043
42826314,13841511
38255293,13880253
39868676,13880253
40689521,13880253
40263300,13880253
40560639,13880253
41152939,13880253
38566895,13880253
40493752,13880253
35482128,13880253
35998481,13880253
43086942,13880253
40605235,13880253
42990126,13880253
34276543,13880253
39362977,13880253
37637522,13880253
38666822,13880253
35841849,13880253
35874460,13985412
37693506,14023210
44142076,14023210
39943147,14027400
43217949,1655210
41692918,1655210
39338983,1655210
42674929,1655210
42194246,1655210
42231270,15560282
41091022,15570694
41559457,15577510
41664598,17003046
42196455,17084242
42356263,29118
40278978,61280
34926988,61280
34958415,61280
29264853,61281
40493752,1617181
42194246,1763915
7692180,13665743
43220439,3288502
41327653,3300643
43357025,3323054
21907529,11272317
34276543,4697526
39362977,4697526
37637522,4697526
43305785,4788876
40384198,4827386
34908870,6282483
27532070,6282483
34315649,6282483
41721228,6282483
19189473,6282483
40074870,6282483
41318448,6282483
40031721,6282483
33417860,6323703
41429463,6336318
42083878,6336318
40765599,6383823
39719277,7415713
7961146,7416058
42223598,7517920
40352370,7628102
41091022,7375723
8092632,14595967
7697689,12008578
42260376,12044176
35079222,12078622
34959687,12076906
39364868,12076906
40801603,12077688
42073949,12077689
40801603,12078622
35929971,12078622
41203656,12082602
43086942,13629870
44142081,13682029
8157165,13774512
27393500,13796144
42542992,13823136
35005601,16858755
38577937,18239011
42987695,18254906
41066699,18254906
40283433,18254906
7934482,98295357
26053718,98295356
7913058,98295356
7641030,98295356
7641891,18262873
40377585,18329944
39230438,18333037
39760880,18334058
42316653,18401590
